brand,nome,preco,revenda,ano
Yamaha,Fascino 125,114994,85461.04,2015
TVS,NTorq 125,291080,134785.91,2023
Yamaha,FZ V3,297148,209599.61,2022
Bajaj,Pulsar 150,68310,52878.26,2015
TVS,Apache RTR 160,317111,238045.07,2024
Hero,HF Deluxe,334809,197507.33,2024
KTM,390 Adventure,155321,80265.15,2017
Kawasaki,Z650,199188,137927.73,2021
Hero,Passion Pro,348265,205891.22,2019
Honda,Dio,193468,121609.17,2023
TVS,NTorq 125,347785,153887.43,2024
Honda,CBR 650R,215879,131059.16,2024
Yamaha,Ray ZR,87351,36915.51,2022
Yamaha,Ray ZR,196511,88658.61,2024
Royal Enfield,Hunter 350,313698,247392.96,2017
TVS,Jupiter,355861,278340.26,2019
Bajaj,Pulsar 150,117215,71714.31,2018
Bajaj,Pulsar 150,84861,39772.92,2024
Kawasaki,Versys 650,178047,131684.55,2016
Yamaha,Fascino 125,221153,131113.91,2017
TVS,Ronin,389298,209906.78,2016
Honda,Activa,93576,51140.87,2019
Kawasaki,Versys 650,292564,144249.56,2023
Hero,HF Deluxe,98039,43867.08,2020
Honda,Activa,192034,88261.22,2019
Hero,Passion Pro,89658,53590.69,2021
KTM,390 Adventure,100389,63724.51,2024
KTM,125 Duke,216779,133161.35,2017
TVS,NTorq 125,220618,136177.65,2015
Royal Enfield,Classic 350,160907,115384.01,2023
Royal Enfield,Himalayan,313267,222140.47,2018
TVS,Jupiter,391490,258327.29,2015
KTM,RC 390,169523,83088.84,2024
TVS,Sport,309842,181446.79,2022
KTM,RC 390,233964,157989.22,2017
Yamaha,MT-15,197595,115930.86,2023
Yamaha,MT-15,226268,98416.52,2020
Yamaha,Ray ZR,378493,286926.92,2020
Royal Enfield,Meteor 350,220624,95855.88,2023
KTM,RC 390,156007,106720.06,2020
Honda,Dio,270481,146011.02,2022
TVS,Ronin,71922,30318.23,2021
Honda,Shine,187865,91628.49,2018
TVS,Sport,90275,37664.21,2023
Yamaha,Ray ZR,353452,229476.32,2023
Bajaj,Avenger 220,292252,207953.58,2023
Bajaj,Dominar 400,272936,163017.45,2018
Bajaj,Pulsar 150,104007,55787.83,2024
Bajaj,Pulsar 150,385619,184342.61,2017
Hero,HF Deluxe,178316,104956.87,2023
Yamaha,FZ V3,106320,43075.79,2016
Kawasaki,Vulcan S,164377,121811.17,2024
Kawasaki,Ninja 400,295018,150986.81,2024
Royal Enfield,Himalayan,65875,50733.24,2023
Yamaha,Ray ZR,373772,218692.79,2024
Yamaha,MT-15,243881,175081.93,2020
Kawasaki,Vulcan S,327476,254671.24,2024
Honda,Dio,213322,140109.65,2024
Hero,Xtreme 160R,393707,177994.38,2024
Yamaha,Ray ZR,369086,289924.39,2021
Yamaha,MT-15,345789,196118.04,2022
Kawasaki,Versys 650,90412,43390.01,2021
Kawasaki,Vulcan S,270476,181794.54,2017
Honda,Unicorn,384213,300626.07,2018
Bajaj,CT 100,378201,263859.19,2023
Kawasaki,Ninja 400,172506,113460.22,2019
Hero,HF Deluxe,274988,173792.19,2019
Honda,Unicorn,94641,38155.35,2021
KTM,125 Duke,129841,67178.06,2024
Bajaj,Pulsar 150,239162,152228.4,2020
KTM,Duke 200,146504,96749.47,2021
TVS,NTorq 125,182928,106633.98,2016
Royal Enfield,Himalayan,363323,251396.38,2020
Yamaha,MT-15,165279,100761.25,2019
Bajaj,Pulsar 150,299501,124342.94,2021
Bajaj,Dominar 400,115483,65960.94,2021
TVS,NTorq 125,185326,124204.99,2015
TVS,Apache RTR 160,364666,238714.85,2024
Honda,Dio,249980,187590.17,2022
Bajaj,Avenger 220,269792,141233.5,2015
Yamaha,FZ V3,292413,209750.68,2017
Yamaha,Ray ZR,286809,221374.44,2016
Hero,Passion Pro,248508,125104.66,2020
Bajaj,Pulsar 150,254297,182541.93,2018
KTM,Duke 200,217220,100520.99,2020
TVS,Sport,91257,66362.51,2024
Yamaha,MT-15,168018,78205.3,2017
Kawasaki,Ninja 300,297288,235411.98,2019
Yamaha,R15 V4,148656,66806.39,2019
KTM,RC 390,288240,154387.21,2023
Honda,Shine,193628,79954.28,2020
Yamaha,MT-15,245570,100805.93,2020
Yamaha,FZ V3,138681,75434.21,2017
Yamaha,Ray ZR,231748,149454.23,2024
Honda,CBR 650R,127407,82503.01,2024
Royal Enfield,Interceptor 650,215328,91280.32,2022
Kawasaki,Ninja 400,268765,199403.72,2021
TVS,Sport,155155,99023.7,2015
KTM,Duke 200,263440,167353.24,2017
Honda,Dio,370154,159550.45,2023
KTM,250 Duke,72775,53077.25,2024
Bajaj,Avenger 220,187201,118309.28,2021
Royal Enfield,Classic 350,144680,78038.12,2018
Bajaj,Avenger 220,221375,173017.91,2019
Royal Enfield,Himalayan,381316,187644.65,2023
Royal Enfield,Interceptor 650,91546,45389.05,2016
Kawasaki,Versys 650,92515,38586.75,2015
Kawasaki,Ninja 300,80208,45191.43,2020
Royal Enfield,Himalayan,369790,241857.12,2022
KTM,390 Adventure,310385,208703.33,2015
Bajaj,CT 100,105860,83955.75,2019
KTM,390 Adventure,354601,175691.5,2024
Royal Enfield,Classic 350,263728,112885.83,2021
TVS,Ronin,113411,80127.61,2023
KTM,125 Duke,378549,185355.39,2024
Royal Enfield,Himalayan,77184,33532.42,2023
KTM,Duke 200,97907,75643.32,2022
TVS,Ronin,338519,167425.55,2021
Bajaj,Platina 110,187245,148278.13,2016
KTM,390 Adventure,285832,220322.48,2020
Yamaha,Fascino 125,234432,141505.74,2015
Kawasaki,Vulcan S,69523,49121.35,2017
Hero,Xtreme 160R,102004,51234.88,2021
Royal Enfield,Meteor 350,144741,67374.69,2023
Honda,Activa,183254,113045.93,2020
Royal Enfield,Hunter 350,278020,207463.27,2023
Bajaj,CT 100,380004,202072.38,2019
Hero,Xtreme 160R,161915,123456.67,2015
Honda,Activa,147636,91774.38,2023
Yamaha,R15 V4,244594,157914.5,2023
Hero,Xtreme 160R,163643,95656.96,2024
Royal Enfield,Himalayan,64724,39726.12,2020
Kawasaki,Ninja 300,117022,55060.38,2017
Kawasaki,Z650,212442,113605.96,2024
Kawasaki,Z650,76512,35669.97,2015
KTM,390 Adventure,87754,61093.34,2024
Bajaj,Avenger 220,233236,95536.19,2022
Hero,Splendor Plus,67244,37403.62,2023
Kawasaki,Vulcan S,326828,136712.43,2018
Hero,HF Deluxe,162174,69469.79,2022
Kawasaki,Ninja 400,244413,124409.02,2022
Hero,HF Deluxe,306778,135956.49,2024
Honda,Activa,210692,145539.08,2018
Royal Enfield,Himalayan,160812,99233.87,2015
Honda,Shine,188523,137852.29,2015
Bajaj,Dominar 400,161535,90184.11,2023
Hero,Xtreme 160R,88385,52678.21,2016
Royal Enfield,Interceptor 650,220153,154301.47,2016
Hero,Glamour,273974,120490.57,2017
Honda,Unicorn,60926,33410.95,2015
Hero,Splendor Plus,310875,169566.14,2024
Kawasaki,Vulcan S,239827,162524.06,2017
Honda,Unicorn,392985,197220.6,2018
Royal Enfield,Meteor 350,60158,40651.32,2015
Kawasaki,Versys 650,328983,153627.2,2015
Yamaha,Fascino 125,258995,124352.71,2022
Kawasaki,Versys 650,284110,121757.32,2020
Royal Enfield,Meteor 350,209752,148602.85,2019
KTM,RC 390,288868,218146.49,2018
Honda,Activa,180600,113690.58,2018
Hero,HF Deluxe,324844,163710.98,2023
Honda,Unicorn,225407,105306.59,2018
KTM,250 Duke,371542,285791.17,2023
Hero,Splendor Plus,380384,198052.64,2020
Kawasaki,Z650,361591,257457.88,2023
Honda,Unicorn,64663,34158.99,2022
Honda,Shine,136317,83808.53,2017
KTM,Duke 200,226541,110120.4,2019
Honda,CBR 650R,350344,223348.92,2021
KTM,250 Duke,117815,54558.5,2016
Royal Enfield,Hunter 350,278181,123269.54,2020
Bajaj,CT 100,203865,150462.39,2015
Kawasaki,Ninja 400,196905,100818.45,2018
Bajaj,CT 100,109314,75146.3,2016
TVS,Ronin,192201,127688.63,2020
TVS,Ronin,78190,61770.45,2022
TVS,Ronin,341689,159552.85,2018
Kawasaki,Z650,355543,202032.69,2022
KTM,RC 390,310447,153373.13,2018
Hero,Splendor Plus,282018,199461.88,2021
Hero,Xtreme 160R,396650,204320.46,2022
Kawasaki,Vulcan S,311035,227332.74,2019
Yamaha,FZ V3,374639,198639.83,2018
TVS,Ronin,267565,125582.96,2024
Hero,Xtreme 160R,396916,216782.94,2022
Bajaj,CT 100,59475,25347.86,2020
KTM,Duke 200,193671,88550.66,2018
Bajaj,CT 100,144688,60440.8,2019
Kawasaki,Vulcan S,362683,227928.6,2020
Honda,Unicorn,248124,128046.53,2015
Bajaj,Platina 110,398179,297987.66,2024
Kawasaki,Ninja 400,67918,47854.39,2024
KTM,125 Duke,325993,213724.65,2024
Honda,Dio,114917,45984.53,2022
KTM,RC 390,374187,167582.91,2021
TVS,Ronin,218954,114251.53,2024
TVS,Sport,77789,38634.37,2021
KTM,Duke 200,136300,86694.99,2019
Royal Enfield,Meteor 350,169615,79068.06,2016
Royal Enfield,Interceptor 650,197801,92394.77,2018
Kawasaki,Ninja 400,242659,119314.67,2017
Honda,Activa,187822,101608.64,2017
Honda,Unicorn,332876,165005.82,2022
Royal Enfield,Himalayan,273647,153479.52,2018
Kawasaki,Ninja 300,387720,245711.78,2015
Honda,Unicorn,125332,71826.22,2015
Kawasaki,Ninja 400,293512,188793.23,2020
KTM,RC 390,215132,139332.75,2020
Bajaj,Avenger 220,337768,143994.43,2018
Royal Enfield,Himalayan,164485,87521.75,2017
Honda,Activa,267432,118096.74,2024
Royal Enfield,Hunter 350,89628,37174.88,2019
Royal Enfield,Classic 350,296923,140026.64,2016
TVS,Sport,236035,120928.39,2022
KTM,Duke 200,182546,101958.05,2015
Kawasaki,Ninja 400,333404,264617.16,2019
Bajaj,Pulsar 150,397614,185883.06,2023
KTM,Duke 200,187664,123822.43,2017
Bajaj,CT 100,335650,225571.8,2016
TVS,Sport,158895,85377.36,2017
Kawasaki,Z650,220070,97635.78,2018
TVS,Sport,207061,160834.79,2019
KTM,250 Duke,60182,37869.56,2015
TVS,NTorq 125,78433,59243.11,2022
Bajaj,Dominar 400,78766,48533.93,2024
Kawasaki,Versys 650,358393,282606.56,2021
Honda,Unicorn,180324,88890.07,2021
Hero,Xtreme 160R,303642,197744.76,2015
Bajaj,CT 100,154844,76109.89,2017
TVS,NTorq 125,309647,153074.83,2017
Hero,Xtreme 160R,171280,133664.63,2019
KTM,390 Adventure,220972,134036.71,2021
Royal Enfield,Classic 350,271930,118893.05,2018
Yamaha,Ray ZR,332385,165805.35,2016
Kawasaki,Versys 650,329135,142085.32,2021
TVS,NTorq 125,175827,71004.21,2023
KTM,RC 390,129664,76105.95,2023
Yamaha,FZ V3,243386,143787.46,2024
Hero,Splendor Plus,378229,183705.9,2018
Kawasaki,Vulcan S,329068,204924.13,2019
Hero,HF Deluxe,218398,171518.96,2017
Yamaha,Fascino 125,222695,143254.93,2018
Kawasaki,Ninja 300,72102,51411.13,2020
Yamaha,Fascino 125,355965,160390.94,2018
Honda,Shine,332617,167586.09,2015
Kawasaki,Ninja 300,329053,236584.15,2015
Honda,Dio,391240,187548.05,2021
TVS,Apache RTR 160,199184,83213.56,2023
KTM,125 Duke,60127,36803.07,2021
TVS,Jupiter,376405,229446.45,2024
Royal Enfield,Interceptor 650,304548,161762.46,2021
Kawasaki,Ninja 300,159622,120198.01,2022
Kawasaki,Vulcan S,203033,136112.07,2019
Honda,Dio,235402,122203.86,2018
Kawasaki,Ninja 300,201322,80701.94,2018
Royal Enfield,Interceptor 650,271226,193068.85,2022
Honda,CBR 650R,299029,237407.08,2023
Hero,Splendor Plus,300833,224881.65,2015
TVS,Ronin,358579,269214.15,2023
TVS,NTorq 125,75785,52631.76,2019
Hero,Xtreme 160R,110487,86669.06,2017
KTM,125 Duke,51820,26495.43,2021
Yamaha,Ray ZR,137247,59237.15,2017
Yamaha,Ray ZR,95782,56100.86,2017
TVS,Apache RTR 160,399364,200066.04,2018
Bajaj,Pulsar 150,50711,27275.13,2017
Hero,HF Deluxe,238158,128071.5,2017
Hero,HF Deluxe,133498,86398.38,2019
Hero,Passion Pro,158536,70266.31,2016
TVS,NTorq 125,393212,205025.44,2018
TVS,Apache RTR 160,175460,90304.91,2017
Bajaj,Dominar 400,279704,178192.45,2022
KTM,250 Duke,301046,133193.12,2024
Yamaha,Ray ZR,281331,135737.82,2019
Kawasaki,Z650,385633,264021.69,2015
Hero,Splendor Plus,225478,136061.71,2022
Kawasaki,Versys 650,294715,160267.02,2015
Hero,Passion Pro,212279,101188.95,2020
Royal Enfield,Meteor 350,52637,36069.23,2017
TVS,Ronin,393829,252584.96,2018
Kawasaki,Z650,169392,124084.01,2020
Bajaj,Pulsar 150,77371,53335.25,2020
Royal Enfield,Classic 350,58272,42370.84,2020
KTM,RC 390,382869,159084.16,2020
Royal Enfield,Meteor 350,333119,142628.79,2020
Hero,Passion Pro,86203,65575.26,2018
Yamaha,R15 V4,375474,188029.8,2024
Honda,Dio,224405,135895.37,2024
KTM,Duke 200,320038,205650.98,2024
Hero,Passion Pro,302586,193338.67,2021
Kawasaki,Z650,240096,178293.5,2019
Hero,HF Deluxe,307962,198879.05,2018
Honda,Shine,164219,125228.03,2017
Yamaha,Fascino 125,63155,36007.92,2021
Hero,Splendor Plus,286358,166845.96,2015
KTM,250 Duke,317847,205179.05,2022
Honda,Activa,388769,225822.06,2015
Bajaj,CT 100,192295,119542.56,2015
Bajaj,Dominar 400,309087,135898.65,2015
Bajaj,CT 100,287728,230139.75,2020
Yamaha,R15 V4,375301,164882.1,2019
Bajaj,CT 100,266293,174807.68,2017
Hero,Splendor Plus,353209,260678.02,2016
Hero,Xtreme 160R,293700,166875.23,2023
Bajaj,Dominar 400,310977,200201.96,2015
Yamaha,FZ V3,294647,216509.34,2024
KTM,390 Adventure,93612,54973.18,2019
TVS,Sport,202770,158149.94,2020
KTM,RC 390,171587,126661.21,2019
TVS,Apache RTR 160,57800,32977.51,2019
Royal Enfield,Classic 350,313291,173032.5,2019
Royal Enfield,Himalayan,120900,94362.63,2022
Honda,Shine,329546,208946.91,2022
KTM,125 Duke,192290,92070.15,2021
Royal Enfield,Interceptor 650,269746,123037.04,2015
Honda,Shine,188563,143742.33,2024
Royal Enfield,Interceptor 650,235491,154754.76,2016
Royal Enfield,Meteor 350,78051,37710.43,2021
Royal Enfield,Meteor 350,249477,154172.02,2015
KTM,125 Duke,126359,71939.83,2019
Royal Enfield,Classic 350,372609,261973.89,2022
Honda,Shine,353639,156073.22,2023
Royal Enfield,Classic 350,208304,111521.88,2018
KTM,Duke 200,184770,132795.45,2023
Bajaj,Pulsar 150,377156,202845.77,2015
Bajaj,Dominar 400,97434,66477.6,2018
TVS,Apache RTR 160,378165,263270.53,2019
Yamaha,Fascino 125,252663,165718.25,2018
Bajaj,CT 100,376372,294788.79,2015
Yamaha,FZ V3,284756,166634.05,2015
TVS,Apache RTR 160,332073,161679.08,2016
Bajaj,Dominar 400,83577,63061.88,2022
Hero,HF Deluxe,268877,165967.7,2016
Honda,Activa,232666,146929.85,2023
Bajaj,Avenger 220,341264,221170.43,2024
Royal Enfield,Himalayan,284143,135329.45,2020
Kawasaki,Versys 650,253575,190417.68,2023
Kawasaki,Versys 650,204682,143470.88,2024
Royal Enfield,Hunter 350,297146,144421.07,2020
Yamaha,Fascino 125,288764,120996.42,2023
Yamaha,FZ V3,353261,270497.77,2024
TVS,Sport,55016,31867.78,2023
Royal Enfield,Interceptor 650,133932,55506.03,2024
Kawasaki,Versys 650,276258,137391.48,2015
Bajaj,Pulsar 150,214734,164369.99,2022
Royal Enfield,Hunter 350,86908,49830.27,2015
Yamaha,Fascino 125,96677,64995.05,2024
Kawasaki,Ninja 300,205257,153365.37,2016
KTM,125 Duke,157405,94026.96,2017
Yamaha,Ray ZR,191895,151227.63,2023
KTM,Duke 200,303841,149668.88,2016
Yamaha,MT-15,206929,148266.37,2018
Royal Enfield,Classic 350,155814,101803.65,2016
TVS,Ronin,56685,23785.86,2018
TVS,Jupiter,371277,185407.12,2020
Hero,Glamour,177308,105864.69,2016
Hero,Passion Pro,369196,240455.12,2024
Hero,Glamour,291412,145480.95,2022
Honda,Dio,145089,73840.01,2017
KTM,125 Duke,256147,190816.09,2018
Royal Enfield,Himalayan,342356,214392.23,2016
Honda,CBR 650R,103576,47675.5,2022
Hero,Glamour,123784,71034.52,2016
Kawasaki,Versys 650,59315,45794.0,2022
Royal Enfield,Himalayan,130774,75197.62,2021
Royal Enfield,Himalayan,58807,35051.22,2023
Yamaha,MT-15,234603,108521.12,2017
Royal Enfield,Interceptor 650,54714,25835.28,2024
Kawasaki,Z650,238891,96651.77,2019
Honda,Activa,212387,118501.48,2019
Hero,HF Deluxe,161684,66126.17,2019
KTM,250 Duke,167249,75027.32,2018
TVS,Jupiter,59462,32243.83,2019
Hero,Passion Pro,196354,142405.92,2019
TVS,Jupiter,208497,110550.17,2019
Hero,Glamour,312405,181002.65,2023
Bajaj,Pulsar 150,353841,144505.96,2023
Kawasaki,Versys 650,78623,46371.57,2024
TVS,Jupiter,308031,136870.05,2017
Royal Enfield,Himalayan,268008,118878.7,2019
TVS,NTorq 125,365069,217858.58,2022
Honda,Dio,196301,113542.37,2021
Honda,Activa,356218,142791.07,2018
TVS,Apache RTR 160,51765,36032.12,2015
TVS,Apache RTR 160,187521,105042.9,2021
Kawasaki,Vulcan S,326475,146097.02,2018
Yamaha,R15 V4,179632,108782.65,2016
Honda,Activa,211991,157751.36,2018
TVS,Ronin,116701,76281.56,2021
Hero,Splendor Plus,295800,160926.03,2017
Kawasaki,Z650,184065,95209.7,2019
Royal Enfield,Meteor 350,81764,43928.59,2024
KTM,RC 390,311684,180718.1,2016
Kawasaki,Ninja 400,203644,109714.36,2022
Hero,Glamour,140677,69971.09,2018
Honda,Dio,140918,64171.8,2022
Yamaha,Ray ZR,321055,176918.22,2019
KTM,390 Adventure,164732,85752.01,2017
Honda,Unicorn,266407,189230.05,2019
Honda,Shine,248274,102931.82,2022
Royal Enfield,Hunter 350,389349,209416.57,2022
Hero,Splendor Plus,258606,194797.24,2017
KTM,390 Adventure,236584,129000.92,2018
Hero,HF Deluxe,353456,210051.88,2022
TVS,Ronin,124159,54620.72,2017
Royal Enfield,Himalayan,107787,60520.99,2023
Kawasaki,Versys 650,213138,112612.85,2019
Kawasaki,Ninja 300,144475,59047.97,2018
Kawasaki,Vulcan S,128365,75410.66,2017
Yamaha,FZ V3,164128,79143.91,2023
Royal Enfield,Hunter 350,167316,107797.26,2019
Bajaj,Platina 110,129593,100760.75,2020
TVS,Apache RTR 160,188648,82263.72,2019
KTM,390 Adventure,116152,65384.57,2019
Kawasaki,Versys 650,167483,96692.39,2022
Royal Enfield,Interceptor 650,339426,203743.97,2016
Honda,Unicorn,380085,165944.95,2019
Bajaj,Pulsar 150,288402,182178.84,2015
Yamaha,Fascino 125,324679,249265.9,2023
KTM,125 Duke,256048,190006.61,2018
TVS,Ronin,298739,210033.35,2019
Royal Enfield,Hunter 350,58129,36984.24,2015
TVS,Jupiter,93522,68683.18,2018
Royal Enfield,Meteor 350,244675,110148.9,2016
Honda,Activa,214620,136400.71,2015
Honda,CBR 650R,252202,133097.31,2023
Kawasaki,Versys 650,236056,103137.52,2021
Honda,Activa,391468,184994.27,2018
Bajaj,Pulsar 150,269364,206047.87,2021
Royal Enfield,Hunter 350,144753,101802.79,2020
Royal Enfield,Classic 350,179417,106022.76,2023
Hero,Passion Pro,211093,100882.14,2018
Bajaj,CT 100,138747,79895.57,2022
Yamaha,MT-15,210360,132274.66,2019
Royal Enfield,Interceptor 650,387533,205036.98,2024
Yamaha,MT-15,70255,34630.62,2024
Yamaha,R15 V4,340683,212271.95,2023
Honda,CBR 650R,61731,42270.17,2018
Royal Enfield,Hunter 350,236857,144686.5,2015
Hero,Xtreme 160R,355521,235661.0,2020
Yamaha,FZ V3,269404,148317.51,2023
Hero,HF Deluxe,134558,76700.88,2018
Hero,Xtreme 160R,175520,82271.17,2020
Bajaj,Avenger 220,368964,208616.03,2019
Honda,Unicorn,338400,146636.13,2019
Hero,Passion Pro,291807,215204.19,2021
TVS,Ronin,87591,56248.85,2024
Kawasaki,Ninja 400,283222,214655.75,2015
TVS,NTorq 125,366006,171719.16,2015
KTM,250 Duke,252944,171546.1,2016
TVS,Ronin,176433,80615.23,2023
Hero,Passion Pro,337961,221337.87,2015
Yamaha,FZ V3,304093,219796.68,2021
Royal Enfield,Hunter 350,396841,193748.57,2021
Royal Enfield,Hunter 350,233905,104108.29,2015
KTM,Duke 200,164915,71473.39,2019
Bajaj,CT 100,209342,105320.28,2023
KTM,250 Duke,109247,83249.67,2015
Royal Enfield,Hunter 350,67176,49546.7,2019
Royal Enfield,Hunter 350,249710,142428.9,2022
KTM,250 Duke,374406,238524.92,2020
Honda,Shine,140427,87847.34,2016
Hero,Xtreme 160R,216840,154093.12,2015
Honda,CBR 650R,264287,148729.38,2015
Royal Enfield,Classic 350,285199,115264.68,2020
TVS,Sport,388577,255376.14,2022
Royal Enfield,Himalayan,352253,149349.45,2019
Honda,CBR 650R,275522,157937.74,2019
Honda,CBR 650R,234927,101819.2,2021
Yamaha,MT-15,267027,163457.04,2023
Yamaha,Fascino 125,240196,184696.47,2021
Bajaj,CT 100,393660,242599.87,2023
TVS,Ronin,102876,70104.87,2015
Yamaha,Ray ZR,224325,109773.78,2017
Royal Enfield,Meteor 350,289021,230447.95,2021
Royal Enfield,Meteor 350,152021,76051.36,2021
Hero,Xtreme 160R,242062,114986.54,2019
TVS,NTorq 125,166875,129970.02,2024
Honda,Shine,202323,99906.92,2015
Bajaj,Avenger 220,70357,30716.93,2023
Bajaj,Pulsar 150,79604,54450.71,2021
Bajaj,CT 100,141321,76447.3,2020
Kawasaki,Ninja 300,298468,179439.22,2017
TVS,Ronin,69042,46506.8,2017
Honda,Dio,127890,67389.0,2021
Honda,CBR 650R,276500,181339.28,2015
Kawasaki,Ninja 300,254739,203676.93,2015
Kawasaki,Z650,75425,50205.33,2021
KTM,250 Duke,355392,195219.55,2020
Yamaha,MT-15,162489,107226.37,2023
Kawasaki,Ninja 400,367217,238836.49,2019
TVS,Apache RTR 160,344291,166083.36,2024
Hero,Glamour,303277,186000.9,2019
Royal Enfield,Interceptor 650,372120,206933.17,2023
Yamaha,MT-15,82501,56648.29,2015
TVS,Apache RTR 160,175011,78900.55,2022
Hero,HF Deluxe,220062,97070.7,2022
Bajaj,Platina 110,371490,217995.0,2018
Royal Enfield,Hunter 350,214853,169702.17,2019
Royal Enfield,Himalayan,119426,65642.19,2018
Hero,Glamour,207944,107769.8,2017
TVS,Jupiter,293003,230292.28,2023
Kawasaki,Versys 650,51048,36888.78,2019
Yamaha,R15 V4,293007,224208.8,2022
Yamaha,Fascino 125,61038,38416.65,2024
Yamaha,MT-15,324194,178243.88,2024
TVS,Sport,366392,226032.85,2018
TVS,Sport,268908,118526.7,2022
Honda,Dio,290708,231581.11,2024
Kawasaki,Ninja 300,376648,240406.28,2019
KTM,RC 390,92064,43506.84,2019
Hero,Glamour,336606,214528.9,2021
Kawasaki,Ninja 300,69847,55633.34,2015
Bajaj,Dominar 400,211877,106418.75,2022
Yamaha,FZ V3,235217,159092.55,2020
KTM,390 Adventure,76172,60074.63,2021
KTM,RC 390,261738,204598.74,2019
Hero,Xtreme 160R,293205,190259.65,2024
Kawasaki,Vulcan S,143424,107115.59,2020
KTM,390 Adventure,142540,95330.67,2022
TVS,NTorq 125,255759,116547.35,2022
Bajaj,Pulsar 150,281248,217005.7,2015
Bajaj,Dominar 400,334905,219895.32,2021
Kawasaki,Versys 650,190274,127797.15,2020
Yamaha,MT-15,340485,180931.1,2024
KTM,RC 390,365544,275179.85,2024
KTM,Duke 200,61295,40425.35,2019
Kawasaki,Ninja 400,139811,103808.5,2022
TVS,NTorq 125,228328,145595.95,2015
Bajaj,Avenger 220,282523,124448.47,2018
KTM,250 Duke,249981,155748.81,2018
Hero,Glamour,243513,140683.05,2023
Royal Enfield,Interceptor 650,134386,89015.11,2021
Hero,HF Deluxe,330313,252789.28,2016
Yamaha,Ray ZR,252524,119073.41,2019
Kawasaki,Ninja 400,306069,181312.49,2022
Hero,HF Deluxe,210654,104865.5,2023
Bajaj,Avenger 220,328379,180932.26,2023
Hero,HF Deluxe,284874,129923.13,2021
Bajaj,Avenger 220,387229,306881.61,2016
Royal Enfield,Meteor 350,93059,47094.56,2023
Yamaha,Fascino 125,253284,174166.72,2021
KTM,RC 390,121144,83927.43,2020
Bajaj,Platina 110,283873,154072.52,2019
Kawasaki,Ninja 400,334787,200109.26,2024
Hero,Splendor Plus,115145,51420.05,2015
Bajaj,Dominar 400,219954,137624.59,2021
Bajaj,Dominar 400,283215,153004.64,2019
Royal Enfield,Classic 350,326924,195454.42,2017
Honda,Unicorn,258166,139776.96,2023
KTM,390 Adventure,211793,122647.69,2016
TVS,NTorq 125,289274,155066.08,2021
Honda,CBR 650R,254581,181456.98,2022
Kawasaki,Ninja 400,295755,146215.59,2016
TVS,NTorq 125,316179,213228.75,2024
Yamaha,R15 V4,359362,195234.69,2018
Kawasaki,Vulcan S,67595,46872.78,2016
TVS,NTorq 125,361273,168295.88,2017
KTM,125 Duke,58674,38829.85,2022
Kawasaki,Vulcan S,231467,107688.38,2020
Honda,Shine,168523,132083.52,2021
Kawasaki,Z650,328000,185377.54,2017
TVS,NTorq 125,61305,26198.47,2016
Bajaj,CT 100,302605,122997.88,2018
Honda,Unicorn,63310,33686.23,2023
Honda,Dio,135776,65762.37,2021
Bajaj,Pulsar 150,397582,180305.72,2019
Yamaha,Ray ZR,354017,276955.85,2015
Honda,Shine,135066,79591.57,2022
KTM,125 Duke,290075,165107.01,2018
Honda,Activa,124943,87680.28,2017
Honda,Activa,171182,89476.48,2021
Royal Enfield,Meteor 350,284443,135780.89,2022
Hero,Splendor Plus,177863,96632.56,2015
Yamaha,FZ V3,201643,157548.15,2020
KTM,250 Duke,151923,86086.79,2022
KTM,250 Duke,151332,105367.12,2022
Hero,Glamour,190712,128738.71,2022
